"[{""id"": 16, ""name"": ""Animation""}]",227973,The Peanuts Movie,11/5/15,6.5,34.308098,604
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",29193,The Spanish Prisoner,9/8/97,7.1,3.091077,73
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",1734,The Mummy Returns,4/28/01,6,41.862983,2206
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 80, ""name"": ""Crime""}]",3131,Gangs of New York,12/14/02,7.1,46.160048,1910
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",76758,金陵十三釵,12/15/11,7.1,12.516546,187
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",9408,Surf's Up,6/8/07,5.9,23.230851,601
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",9890,The Stepford Wives,6/10/04,5.4,19.224754,334
"[{""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",855,Black Hawk Down,12/28/01,7.2,44.455166,1811
"[{""id"": 35, ""name"": ""Comedy""}]",77953,The Campaign,8/9/12,5.6,16.460356,578
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",18,The Fifth Element,5/7/97,7.3,109.528572,3885
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",37786,Sex and the City 2,5/26/10,5.4,18.325897,426
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",10501,The Road to El Dorado,3/31/00,7,37.054554,858
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",57800,Ice Age: Continental Drift,6/26/12,6.2,65.229868,2672
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]",150689,Cinderella,3/12/15,6.7,101.187052,2374
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",7980,The Lovely Bones,12/26/09,6.6,29.257137,1065
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",12,Finding Nemo,5/30/03,7.6,85.688789,6122
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",122,The Lord of the Rings: The Return of the King,12/1/03,8.1,123.630332,8064
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",121,The Lord of the Rings: The Two Towers,12/18/02,8,106.914973,7487
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",68737,Seventh Son,12/12/14,5.2,63.628459,957
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1995,Lara Croft: Tomb Raider,6/11/01,5.7,41.498631,2192
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",157353,Transcendence,4/16/14,5.9,58.991388,2295
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",331,Jurassic Park III,7/18/01,5.7,1.859364,2077
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",61791,Rise of the Planet of the Apes,8/3/11,7,138.433168,4347
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",8204,The Spiderwick Chronicles,2/14/08,6.3,21.436682,572
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",47964,A Good Day to Die Hard,2/6/13,5.2,65.402595,3493
"[{""id"": 37, ""name"": ""Western""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",10733,The Alamo,4/7/04,5.8,10.660441,106
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",9806,The Incredibles,11/5/04,7.4,77.817571,5152
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",1408,Cutthroat Island,12/22/95,5.7,7.029308,136
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",32657,Percy Jackson & the Olympians: The Lightning Thief,2/1/10,6,61.121717,2010
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",607,Men in Black,7/2/97,6.9,104.121555,4412
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",863,Toy Story 2,10/30/99,7.3,73.575118,3806
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",44048,Unstoppable,11/4/10,6.3,37.698465,1165
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",5175,Rush Hour 2,8/3/01,6.4,35.814765,1054
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2655,What Lies Beneath,7/21/00,6.3,15.835672,488
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",22794,Cloudy with a Chance of Meatballs,9/17/09,6.5,46.781182,1747
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",8355,Ice Age: Dawn of the Dinosaurs,6/29/09,6.5,69.457898,2271
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",116745,The Secret Life of Walter Mitty,12/18/13,7,43.348022,3144
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",4327,Charlie's Angels,11/2/00,5.6,40.20395,1232
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",1422,The Departed,10/5/06,7.9,63.429157,4339
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",10674,Mulan,6/18/98,7.6,67.427755,2008
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",7446,Tropic Thunder,8/9/08,6.5,43.192048,1667
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}]",65754,The Girl with the Dragon Tattoo,12/14/11,7.2,47.651083,2434
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1572,Die Hard: With a Vengeance,5/19/95,6.9,51.881077,2066
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",10528,Sherlock Holmes,12/23/09,7,57.834787,5766
"[{""id"": 18, ""name"": ""Drama""}]",271969,Ben-Hur,8/17/16,5.3,29.608322,621
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",10865,Atlantis: The Lost Empire,6/2/01,6.7,51.548589,1224
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",258509,Alvin and the Chipmunks: The Road Chip,12/17/15,5.8,27.867368,428
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",2253,Valkyrie,12/25/08,6.7,38.832842,1173
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}]",10661,You Don't Mess with the Zohan,6/5/08,5.5,40.597344,1048
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",257344,Pixels,7/16/15,5.6,140.849495,2513
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",644,A.I. Artificial Intelligence,6/29/01,6.8,34.035114,1974
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}]",10756,The Haunted Mansion,11/25/03,5.2,16.302378,466
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",686,Contact,7/11/97,7.2,55.249434,1308
"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",9383,Hollow Man,8/4/00,5.6,28.200874,634
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",179,The Interpreter,4/8/05,6.2,18.69984,392
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",76285,Percy Jackson: Sea of Monsters,8/7/13,5.9,40.262261,1648
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",1996,Lara Croft Tomb Raider: The Cradle of Life,7/21/03,5.5,56.811056,1418
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",291805,Now You See Me 2,6/2/16,6.7,51.535701,3235
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",10003,The Saint,4/3/97,5.9,20.913852,302
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1535,Spy Game,11/18/01,6.8,27.166757,579
"[{""id"": 878, ""name"": ""Science Fiction""}]",2067,Mission to Mars,3/10/00,5.7,16.058284,369
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",46195,Rio,4/3/11,6.5,46.200042,2166
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2277,Bicentennial Man,12/17/99,6.9,24.939295,963
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",10357,Volcano,4/25/97,5.2,19.836124,376
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",4477,The Devil's Own,3/12/97,5.9,15.350451,290
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",8665,K-19: The Widowmaker,7/19/02,6.1,15.625949,264
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",9387,Conan the Barbarian,4/2/82,6.6,31.802807,650
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",921,Cinderella Man,6/2/05,7.3,24.100863,616
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",49852,The Nutcracker: The Untold Story,11/24/10,5.4,3.593349,50
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",4464,Seabiscuit,7/22/03,6.7,14.824166,216
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",664,Twister,5/10/96,6.1,32.079995,950
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",8358,Cast Away,12/22/00,7.5,57.739713,3218
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]",9836,Happy Feet,11/16/06,5.9,37.272385,1410
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2502,The Bourne Supremacy,7/23/04,7.2,53.213931,2825
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",9772,Air Force One,7/25/97,6.2,36.38795,840
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",161,Ocean's Eleven,12/7/01,7.2,60.929352,3783
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",52451,The Three Musketeers,8/31/11,5.6,36.605246,924
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",76492,Hotel Transylvania,9/20/12,6.8,56.257411,2566
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",4523,Enchanted,11/20/07,6.6,29.21998,1449
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",59961,Safe House,2/9/12,6.3,34.773106,1345
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",10481,102 Dalmatians,10/7/00,5.1,9.895061,313
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",59108,Tower Heist,11/2/11,5.8,36.743324,932
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1581,The Holiday,12/8/06,6.7,44.967453,1225
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9798,Enemy of the State,11/20/98,6.7,41.207568,1240
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",22897,It's Complicated,12/23/09,6.2,16.479851,360
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",298,Ocean's Thirteen,6/7/07,6.5,42.069993,1999
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",7484,Open Season,9/29/06,6.1,26.61951,656
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",157350,Divergent,3/14/14,6.9,80.316463,4663
"[{""id"": 10752, ""name"": ""War""}]",853,Enemy at the Gates,3/13/01,7.2,41.273567,999
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",10159,The Rundown,9/26/03,6.4,24.107835,514
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",9593,Last Action Hero,6/18/93,6.1,32.044191,712
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",1904,Memoirs of a Geisha,12/6/05,7.3,16.595874,652
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9615,The Fast and the Furious: Tokyo Drift,6/3/06,6.1,8.282876,1705
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",51052,Arthur Christmas,2/22/11,6.7,19.83683,333
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",297,Meet Joe Black,11/12/98,6.9,36.069611,1147
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",9884,Collateral Damage,2/6/02,5.5,18.827753,427
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",16858,All That Jazz,12/20/79,7.3,5.159407,85
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",62764,Mirror Mirror,3/15/12,5.5,48.126297,1114
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",22538,Scott Pilgrim vs. the World,7/27/10,7.2,38.885195,2126
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",9341,The Core,3/28/03,5.4,29.211255,516
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",12107,Nutty Professor II: The Klumps,7/27/00,4.7,17.783361,332
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",9637,Scooby-Doo,6/14/02,5.4,31.435539,820
"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",49049,Dredd,9/7/12,6.6,57.673932,1940
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",9339,Click,6/22/06,6,41.176631,2104
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",16281,Creepshow,11/12/82,6.7,13.661289,226
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",39691,Cats & Dogs 2 : The Revenge of Kitty Galore,7/30/10,4.9,11.77398,119
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",8247,Jumper,2/10/08,5.9,21.218,1799
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",11253,Hellboy II: The Golden Army,7/11/08,6.5,58.57976,1527
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1949,Zodiac,3/2/07,7.3,51.970905,2023
"[{""id"": 878, ""name"": ""Science Fiction""}]",8452,The 6th Day,11/17/00,5.7,18.447479,595
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",310,Bruce Almighty,5/23/03,6.4,109.684788,3012
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",27578,The Expendables,8/3/10,6,77.580661,2926
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",954,Mission: Impossible,5/22/96,6.7,75.290998,2631
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",70160,The Hunger Games,3/12/12,6.9,68.550698,9455
"[{""id"": 35, ""name"": ""Comedy""}]",45243,The Hangover Part II,5/25/11,6.2,58.040149,3739
"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",364,Batman Returns,6/19/92,6.6,59.113174,1673
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",7518,Over the Hedge,4/22/06,6.3,36.32705,1074
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",11544,Lilo & Stitch,6/21/02,7.1,55.659988,1314
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",9986,Charlotte's Web,12/15/06,5.8,14.132583,288
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8656,Deep Impact,5/8/98,5.9,34.070054,855
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",146216,RED 2,7/18/13,6.4,44.34333,1526
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9291,The Longest Yard,5/19/05,6.2,26.065735,785
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 16, ""name"": ""Animation""}]",55301,Alvin and the Chipmunks: Chipwrecked,12/14/11,5.4,23.473004,484
"[{""id"": 35, ""name"": ""Comedy""}]",109418,Grown Ups 2,7/11/13,5.8,45.589568,1155
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",11665,Get Smart,6/19/08,6,23.496054,1051
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",6964,Something's Gotta Give,12/12/03,6.3,16.939441,410
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",11324,Shutter Island,2/18/10,7.8,81.914696,6336
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",12193,Four Christmases,11/26/08,5.3,19.500893,331
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",9928,Robots,3/10/05,6,29.558157,1333
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",754,Face/Off,6/27/97,6.8,46.075037,1583
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",10202,Bedtime Stories,12/24/08,5.9,23.531721,901
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",4147,Road to Perdition,7/12/02,7.3,49.078546,1077
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",50546,Just Go with It,2/10/11,6.3,37.02665,1543
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",1701,Con Air,6/1/97,6.5,45.154631,1270
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",13027,Eagle Eye,9/25/08,6.3,46.887983,1018
"[{""id"": 18, ""name"": ""Drama""}]",2289,Cold Mountain,12/24/03,6.7,24.598479,533
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",20504,The Book of Eli,1/14/10,6.6,32.363538,2164
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",9574,Flubber,11/26/97,5.3,11.50396,695
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 9648, ""name"": ""Mystery""}]",11618,The Haunting,7/23/99,5.2,19.375768,369
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2300,Space Jam,11/15/96,6.5,36.125715,1288
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10751, ""name"": ""Family""}]",12096,The Pink Panther,1/18/06,5.6,25.450534,550
